time	track	bar	beat0	7	0	0
47136	8	17	70
47136	9	17	70
47136	6	17	70
47136	4	17	70
47136	3	17	70
47136	2	17	70
47136	1	17	70
47451	6	17	71
47467	3	17	71
47467	4	17	71
47468	3	17	71
47468	6	17	71
47468	10	17	71
47766	1	17	71
47766	2	17	71
47782	6	17	71
47798	8	17	71
47798	9	17	71
47798	10	17	71
47799	1	17	71
47799	2	17	71
47799	4	17	71
47799	6	17	71
47799	8	17	71
47799	9	17	71
47799	9	17	71
47799	10	17	71
48114	6	18	72
48130	4	18	72
48131	6	18	72
48446	6	18	72
48462	4	18	72
48462	6	18	72
48462	9	18	72
48462	9	18	72
48462	9	18	72
48462	10	18	72
48778	6	18	73
48794	4	18	73
48795	6	18	73
48795	10	18	73
49110	6	18	73
49126	10	18	73
49126	9	18	73
49126	9	18	73
49126	6	18	73
49126	9	18	73
49126	4	18	73
49442	6	18	74
49458	3	18	74
49458	4	18	74
49459	3	18	74
49459	6	18	74
49459	10	18	74
49690	1	18	74
49690	2	18	74
49773	6	18	74
49789	10	18	74
49789	9	18	74
49789	9	18	74
49789	9	18	74
49789	9	18	74
49789	8	18	74
49789	8	18	74
49789	6	18	74
49789	4	18	74
49789	3	18	74
49789	3	18	74
49789	2	18	74
49789	1	18	74
50104	6	18	75
50122	3	18	75
50122	4	18	75
50123	3	18	75
50123	6	18	75
50123	10	18	75
50286	3	18	75
50288	3	18	75
50419	2	18	75
50419	1	18	75
50435	6	18	75
50451	9	18	75
50451	10	18	75
50451	10	18	75
50451	9	18	75
50451	9	18	75
50451	9	18	75
50451	8	18	75
50451	6	18	75
50451	4	18	75
50451	4	18	75
50451	3	18	75
50451	3	18	75
50451	2	18	75
50451	1	18	75
50766	6	19	76
50784	3	19	76
50784	10	19	76
50784	9	19	76
50784	9	19	76
50784	4	19	76
50784	4	19	76
50785	3	19	76
50785	6	19	76
50785	9	19	76
50785	10	19	76
51100	6	19	76
51116	10	19	76
51116	10	19	76
51116	9	19	76
51116	9	19	76
51116	6	19	76
51116	9	19	76
51116	4	19	76
51116	6	19	76
51116	3	19	76
51116	4	19	76
51116	3	19	76
51431	6	19	77
51431	6	19	77
51447	3	19	77
51447	4	19	77
51447	4	19	77
51447	9	19	77
51447	9	19	77
51447	10	19	77
51449	3	19	77
51449	10	19	77
51449	9	19	77
51449	6	19	77
51764	6	19	77
51780	4	19	77
51780	10	19	77
51780	10	19	77
51780	9	19	77
51780	9	19	77
51780	9	19	77
51780	6	19	77
51780	6	19	77
51780	4	19	77
52111	3	19	78
52111	9	19	78
52111	9	19	78
52111	10	19	78
52113	10	19	78
52113	9	19	78
52113	3	19	78
52113	9	19	78
52444	3	19	78
52444	3	19	78
52444	4	19	78
52444	4	19	78
52444	10	19	78
52444	10	19	78
52775	3	19	79
52775	10	19	79
52777	3	19	79
52777	3	19	79
52777	10	19	79
52974	1	19	79
52974	2	19	79
53042	6	19	79
53042	6	19	79
53108	3	19	79
53108	3	19	79
53108	9	19	79
53108	9	19	79
53108	9	19	79
53108	9	19	79
53108	10	19	79
53442	3	20	80
53442	3	20	80
53773	3	20	80
53773	3	20	80
53773	9	20	80
53773	9	20	80
53774	9	20	80
53774	3	20	80
53774	3	20	80
53939	9	20	80
53940	9	20	80
54103	3	20	81
54103	9	20	81
54103	3	20	81
54105	3	20	81
54105	9	20	81
54105	3	20	81
54270	9	20	81
54270	9	20	81
54351	9	20	81
54353	9	20	81
54434	3	20	81
54434	3	20	81
54434	9	20	81
54435	6	20	81
54435	5	20	81
54435	6	20	81
54435	7	20	81
54435	7	20	81
54435	8	20	81
54435	8	20	81
54435	9	20	81
54435	9	20	81
54435	9	20	81
54435	10	20	81
54435	6	20	81
54435	6	20	81
54435	5	20	81
54435	5	20	81
54435	4	20	81
54435	4	20	81
54435	3	20	81
54435	3	20	81
54435	2	20	81
54435	1	20	81
54600	4	20	81
54600	4	20	81
54748	7	21	82
54748	7	21	82
54764	9	21	82
54764	9	21	82
54764	10	21	82
54766	4	21	82
54766	4	21	82
54766	7	21	82
54766	7	21	82
54766	9	21	82
54766	10	21	82
54931	4	21	82
54931	4	21	82
55064	6	21	82
55064	6	21	82
55064	6	21	82
55064	2	21	82
55064	1	21	82
55064	6	21	82
55080	7	21	82
55080	7	21	82
55096	10	21	82
55096	9	21	82
55096	9	21	82
55096	8	21	82
55096	8	21	82
55097	10	21	82
55097	9	21	82
55097	9	21	82
55097	9	21	82
55097	8	21	82
55097	6	21	82
55097	8	21	82
55097	7	21	82
55097	6	21	82
55097	6	21	82
55097	6	21	82
55097	4	21	82
55097	4	21	82
55097	2	21	82
55097	1	21	82
55097	7	21	82
55262	4	21	82
55262	4	21	82
55412	7	21	83
55412	7	21	83
55427	9	21	83
55427	9	21	83
55427	10	21	83
55429	7	21	83
55429	10	21	83
55429	9	21	83
55429	7	21	83
55429	4	21	83
55429	4	21	83
55594	4	21	83
55594	4	21	83
55727	1	21	83
55727	2	21	83
55727	6	21	83
55727	6	21	83
55727	6	21	83
55727	6	21	83
55743	7	21	83
55743	7	21	83
55759	8	21	83
55759	10	21	83
55759	9	21	83
55759	8	21	83
55759	9	21	83
55760	9	21	83
55760	10	21	83
55760	9	21	83
55760	8	21	83
55760	8	21	83
55760	7	21	83
55760	7	21	83
55760	6	21	83
55760	6	21	83
55760	6	21	83
55760	4	21	83
55760	4	21	83
55760	2	21	83
55760	1	21	83
55760	6	21	83
56008	4	21	84
56008	4	21	84
56074	7	21	84
56074	7	21	84
56089	9	21	84
56089	10	21	84
56091	7	21	84
56091	7	21	84
56091	9	21	84
56091	10	21	84
56256	4	21	84
56256	4	21	84
56337	4	21	84
56337	4	21	84
56388	1	21	84
56388	6	21	84
56388	6	21	84
56388	6	21	84
56388	2	21	84
56388	6	21	84
56404	7	21	84
56404	7	21	84
56420	10	21	84
56420	9	21	84
56420	9	21	84
56420	8	21	84
56420	8	21	84
56421	6	21	84
56421	10	21	84
56421	9	21	84
56421	9	21	84
56421	9	21	84
56421	8	21	84
56421	8	21	84
56421	7	21	84
56421	7	21	84
56421	6	21	84
56421	6	21	84
56421	6	21	84
56421	4	21	84
56421	4	21	84
56421	2	21	84
56421	1	21	84
56543	4	21	84
56543	4	21	84
56670	4	21	85
56670	4	21	85
56710	4	21	85
56710	4	21	85
56735	7	21	85
56735	7	21	85
56751	3	21	85
56751	3	21	85
56751	9	21	85
56751	9	21	85
56751	10	21	85
56752	7	21	85
56752	10	21	85
56752	9	21	85
56752	7	21	85
56752	4	21	85
56752	3	21	85
56752	3	21	85
56752	4	21	85
56833	4	21	85
56833	4	21	85
56916	4	21	85
56916	4	21	85
56997	4	21	85
56997	4	21	85
57048	1	21	85
57048	2	21	85
57048	6	21	85
57048	6	21	85
57048	6	21	85
57048	6	21	85
57064	7	21	85
57064	7	21	85
57080	3	21	85
57080	10	21	85
57080	9	21	85
57080	9	21	85
57080	8	21	85
57080	8	21	85
57080	5	21	85
57080	3	21	85
57081	6	21	85
57081	10	21	85
57081	9	21	85
