time	duration	track	channel	instrument	pitch	velocity	bar	beat
0	750000	12	9	0	42	89	0.000000	0.000000
750000	750000	12	9	0	42	89	0.250000	1.000000
1500000	750000	12	9	0	42	89	0.500000	2.000000
2250000	750000	12	9	0	42	89	0.750000	3.000000
3000000	375000	4	1	0	77	89	1.000000	4.000000
3000000	1125000	5	2	0	55	89	1.000000	4.000000
3000000	1125000	5	2	0	62	89	1.000000	4.000000
3375000	375000	4	1	0	84	89	1.125000	4.500000
3750000	375000	4	1	0	82	89	1.250000	5.000000
4125000	750000	4	1	0	74	89	1.375000	5.500000
4125000	1875000	5	2	0	58	89	1.375000	5.500000
4125000	1875000	5	2	0	62	89	1.375000	5.500000
4125000	1875000	5	2	0	65	89	1.375000	5.500000
4875000	187500	4	1	0	82	89	1.625000	6.500000
5062500	187500	4	1	0	84	89	1.687500	6.750000
5250000	187500	4	1	0	86	89	1.750000	7.000000
5437500	187500	4	1	0	84	89	1.812500	7.250000
5625000	187500	4	1	0	82	89	1.875000	7.500000
5812500	187500	4	1	0	84	89	1.937500	7.750000
6000000	375000	4	1	0	77	89	2.000000	8.000000
6000000	1125000	5	2	0	51	89	2.000000	8.000000
6000000	1125000	5	2	0	58	89	2.000000	8.000000
6000000	1125000	5	2	0	63	89	2.000000	8.000000
6375000	375000	4	1	0	84	89	2.125000	8.500000
6750000	375000	4	1	0	82	89	2.250000	9.000000
7125000	750000	4	1	0	77	89	2.375000	9.500000
7125000	1125000	5	2	0	58	89	2.375000	9.500000
7125000	1125000	5	2	0	62	89	2.375000	9.500000
7125000	1125000	5	2	0	65	89	2.375000	9.500000
7875000	187500	4	1	0	82	89	2.625000	10.500000
8062500	187500	4	1	0	84	89	2.687500	10.750000
8250000	187500	4	1	0	86	89	2.750000	11.000000
8250000	750000	5	2	0	53	89	2.750000	11.000000
8250000	750000	5	2	0	60	89	2.750000	11.000000
8250000	750000	5	2	0	65	89	2.750000	11.000000
8437500	187500	4	1	0	84	89	2.812500	11.250000
8625000	187500	4	1	0	82	89	2.875000	11.500000
8812500	187500	4	1	0	84	89	2.937500	11.750000
9000000	375000	4	1	0	77	89	3.000000	12.000000
9000000	1125000	5	2	0	55	89	3.000000	12.000000
9000000	1125000	5	2	0	62	89	3.000000	12.000000
9375000	375000	4	1	0	84	89	3.125000	12.500000
9750000	375000	4	1	0	82	89	3.250000	13.000000
10125000	750000	4	1	0	77	89	3.375000	13.500000
10125000	1875000	5	2	0	58	89	3.375000	13.500000
10125000	1875000	5	2	0	62	89	3.375000	13.500000
10125000	1875000	5	2	0	65	89	3.375000	13.500000
10875000	187500	4	1	0	82	89	3.625000	14.500000
11062500	187500	4	1	0	84	89	3.687500	14.750000
11250000	187500	4	1	0	86	89	3.750000	15.000000
11437500	187500	4	1	0	84	89	3.812500	15.250000
11625000	187500	4	1	0	82	89	3.875000	15.500000
11812500	187500	4	1	0	84	89	3.937500	15.750000
12000000	375000	4	1	0	77	89	4.000000	16.000000
12000000	1125000	5	2	0	51	89	4.000000	16.000000
12000000	1125000	5	2	0	58	89	4.000000	16.000000
12000000	1125000	5	2	0	63	89	4.000000	16.000000
12375000	375000	4	1	0	84	89	4.125000	16.500000
12750000	375000	4	1	0	82	89	4.250000	17.000000
13125000	1875000	4	1	0	77	89	4.375000	17.500000
13125000	1875000	5	2	0	58	89	4.375000	17.500000
13125000	1875000	5	2	0	62	89	4.375000	17.500000
13125000	1875000	5	2	0	65	89	4.375000	17.500000
13875000	375000	3	0	73	70	89	4.625000	18.500000
14250000	375000	3	0	73	74	89	4.750000	19.000000
14625000	375000	3	0	73	77	89	4.875000	19.500000
15000000	187500	3	0	73	79	89	5.000000	20.000000
15000000	1125000	4	1	0	53	89	5.000000	20.000000
15000000	1125000	4	1	0	58	89	5.000000	20.000000
15000000	1125000	4	1	0	62	89	5.000000	20.000000
15000000	1125000	5	2	0	39	89	5.000000	20.000000
15000000	1125000	11	8	32	39	89	5.000000	20.000000
15187500	187500	3	0	73	81	89	5.062500	20.250000
15375000	750000	3	0	73	79	89	5.125000	20.500000
16125000	562500	3	0	73	77	89	5.375000	21.500000
16125000	1875000	4	1	0	53	89	5.375000	21.500000
16125000	1875000	4	1	0	58	89	5.375000	21.500000
16125000	1875000	4	1	0	62	89	5.375000	21.500000
16125000	1875000	5	2	0	46	89	5.375000	21.500000
16125000	1875000	11	8	32	46	89	5.375000	21.500000
16687500	187500	3	0	73	79	89	5.562500	22.250000
17812500	187500	3	0	73	70	89	5.937500	23.750000
18000000	375000	3	0	73	72	89	6.000000	24.000000
18000000	1125000	4	1	0	55	89	6.000000	24.000000
18000000	1125000	4	1	0	58	89	6.000000	24.000000
18000000	1125000	4	1	0	63	89	6.000000	24.000000
18000000	1125000	5	2	0	39	89	6.000000	24.000000
18000000	1125000	11	8	32	39	89	6.000000	24.000000
18375000	375000	3	0	73	72	89	6.125000	24.500000
18750000	375000	3	0	73	70	89	6.250000	25.000000
19125000	750000	3	0	73	74	89	6.375000	25.500000
19125000	1875000	4	1	0	53	89	6.375000	25.500000
19125000	1875000	4	1	0	58	89	6.375000	25.500000
19125000	1875000	4	1	0	62	89	6.375000	25.500000
19125000	1875000	5	2	0	46	89	6.375000	25.500000
19125000	1875000	11	8	32	46	89	6.375000	25.500000
20625000	187500	3	0	73	74	89	6.875000	27.500000
20812500	187500	3	0	73	77	89	6.937500	27.750000
21000000	375000	3	0	73	79	89	7.000000	28.000000
21000000	1125000	4	1	0	55	89	7.000000	28.000000
21000000	1125000	4	1	0	58	89	7.000000	28.000000
21000000	1125000	4	1	0	62	89	7.000000	28.000000
21000000	1125000	5	2	0	39	89	7.000000	28.000000
21000000	1125000	11	8	32	39	89	7.000000	28.000000
21375000	375000	3	0	73	81	89	7.125000	28.500000
21750000	375000	3	0	73	79	89	7.250000	29.000000
22125000	375000	3	0	73	77	89	7.375000	29.500000
22125000	1875000	4	1	0	55	89	7.375000	29.500000
22125000	1875000	4	1	0	58	89	7.375000	29.500000
22125000	1875000	4	1	0	62	89	7.375000	29.500000
22125000	1875000	5	2	0	46	89	7.375000	29.500000
22125000	1875000	11	8	32	46	89	7.375000	29.500000
22500000	375000	3	0	73	74	89	7.500000	30.000000
22875000	375000	3	0	73	72	89	7.625000	30.500000
23250000	375000	3	0	73	72	89	7.750000	31.000000
23625000	375000	3	0	73	70	89	7.875000	31.500000
24000000	375000	3	0	73	72	89	8.000000	32.000000
24000000	1125000	4	1	0	55	89	8.000000	32.000000
24000000	1125000	4	1	0	58	89	8.000000	32.000000
24000000	1125000	4	1	0	63	89	8.000000	32.000000
24000000	1125000	5	2	0	39	89	8.000000	32.000000
24000000	1125000	11	8	32	39	89	8.000000	32.000000
24375000	375000	3	0	73	72	89	8.125000	32.500000
24750000	375000	3	0	73	74	89	8.250000	33.000000
25125000	375000	3	0	73	70	89	8.375000	33.500000
25125000	1500000	4	1	0	53	89	8.375000	33.500000
25125000	1500000	4	1	0	58	89	8.375000	33.500000
25125000	1500000	4	1	0	62	89	8.375000	33.500000
25125000	1500000	5	2	0	46	89	8.375000	33.500000
25125000	1500000	11	8	32	46	89	8.375000	33.500000
25500000	375000	3	0	73	67	89	8.500000	34.000000
26437500	187500	3	0	73	70	89	8.812500	35.250000
26625000	187500	3	0	73	74	89	8.875000	35.500000
26625000	375000	4	1	0	53	89	8.875000	35.500000
26625000	375000	4	1	0	57	89	8.875000	35.500000
26625000	375000	4	1	0	60	89	8.875000	35.500000
26625000	375000	5	2	0	41	89	8.875000	35.500000
26625000	375000	11	8	32	41	89	8.875000	35.500000
26812500	187500	3	0	73	77	89	8.937500	35.750000
27000000	187500	3	0	73	79	89	9.000000	36.000000
27000000	1125000	4	1	0	53	89	9.000000	36.000000
27000000	1125000	4	1	0	58	89	9.000000	36.000000
27000000	1125000	4	1	0	62	89	9.000000	36.000000
27000000	1125000	5	2	0	43	89	9.000000	36.000000
27000000	1125000	11	8	32	43	89	9.000000	36.000000
27187500	187500	3	0	73	81	89	9.062500	36.250000
27375000	375000	3	0	73	79	89	9.125000	36.500000
27750000	375000	3	0	73	77	89	9.250000	37.000000
28125000	750000	3	0	73	77	89	9.375000	37.500000
28125000	1875000	4	1	0	53	89	9.375000	37.500000
28125000	1875000	4	1	0	58	89	9.375000	37.500000
28125000	1875000	4	1	0	62	89	9.375000	37.500000
28125000	1875000	5	2	0	46	89	9.375000	37.500000
28125000	1875000	11	8	32	46	89	9.375000	37.500000
28875000	375000	3	0	73	79	89	9.625000	38.500000
29812500	187500	3	0	73	70	89	9.937500	39.750000
30000000	375000	3	0	73	72	89	10.000000	40.000000
30000000	1125000	4	1	0	55	89	10.000000	40.000000
30000000	1125000	4	1	0	58	89	10.000000	40.000000
30000000	1125000	4	1	0	63	89	10.000000	40.000000
30000000	1125000	5	2	0	39	89	10.000000	40.000000
30000000	1125000	11	8	32	39	89	10.000000	40.000000
30375000	375000	3	0	73	72	89	10.125000	40.500000
30750000	375000	3	0	73	70	89	10.250000	41.000000
31125000	375000	3	0	73	74	89	10.375000	41.500000
31125000	1125000	4	1	0	53	89	10.375000	41.500000
31125000	1125000	4	1	0	58	89	10.375000	41.500000
31125000	1125000	4	1	0	62	89	10.375000	41.500000
31125000	1125000	5	2	0	46	89	10.375000	41.500000
31125000	1125000	11	8	32	46	89	10.375000	41.500000
31500000	375000	3	0	73	72	89	10.500000	42.000000
32250000	375000	3	0	73	74	89	10.750000	43.000000
32250000	750000	4	1	0	53	89	10.750000	43.000000
32250000	750000	4	1	0	57	89	10.750000	43.000000
32250000	750000	4	1	0	60	89	10.750000	43.000000
32250000	750000	5	2	0	43	89	10.750000	43.000000
32250000	750000	11	8	32	43	89	10.750000	43.000000
32625000	375000	3	0	73	77	89	10.875000	43.500000
33000000	375000	3	0	73	79	89	11.000000	44.000000
33000000	1125000	4	1	0	53	89	11.000000	44.000000
33000000	1125000	4	1	0	58	89	11.000000	44.000000
33000000	1125000	4	1	0	62	89	11.000000	44.000000
33000000	1125000	5	2	0	43	89	11.000000	44.000000
33000000	1125000	11	8	32	43	89	11.000000	44.000000
33375000	375000	3	0	73	82	89	11.125000	44.500000
33750000	375000	3	0	73	84	89	11.250000	45.000000
34125000	375000	3	0	73	86	89	11.375000	45.500000
34125000	1875000	4	1	0	53	89	11.375000	45.500000
34125000	1875000	4	1	0	58	89	11.375000	45.500000
34125000	1875000	4	1	0	62	89	11.375000	45.500000
34125000	1875000	5	2	0	46	89	11.375000	45.500000
34125000	1875000	11	8	32	46	89	11.375000	45.500000
34500000	375000	3	0	73	84	89	11.500000	46.000000
34875000	375000	3	0	73	82	89	11.625000	46.500000
35250000	375000	3	0	73	79	89	11.750000	47.000000
35625000	375000	3	0	73	82	89	11.875000	47.500000
36000000	375000	3	0	73	84	89	12.000000	48.000000
36000000	1125000	4	1	0	55	89	12.000000	48.000000
36000000	1125000	4	1	0	58	89	12.000000	48.000000
36000000	1125000	4	1	0	63	89	12.000000	48.000000
36000000	1125000	5	2	0	39	89	12.000000	48.000000
36000000	1125000	11	8	32	39	89	12.000000	48.000000
36375000	375000	3	0	73	84	89	12.125000	48.500000
36750000	375000	3	0	73	82	89	12.250000	49.000000
37125000	375000	3	0	73	82	89	12.375000	49.500000
37125000	1875000	4	1	0	53	89	12.375000	49.500000
37125000	1875000	4	1	0	58	89	12.375000	49.500000
37125000	1875000	4	1	0	62	89	12.375000	49.500000
37125000	1875000	5	2	0	46	89	12.375000	49.500000
37125000	1875000	11	8	32	46	89	12.375000	49.500000
37500000	375000	3	0	73	79	89	12.500000	50.000000
38250000	375000	3	0	73	79	89	12.750000	51.000000
38625000	375000	3	0	73	82	89	12.875000	51.500000
39000000	375000	3	0	73	84	89	13.000000	52.000000
39000000	1125000	4	1	0	55	89	13.000000	52.000000
39000000	1125000	4	1	0	58	89	13.000000	52.000000
39000000	1125000	4	1	0	63	89	13.000000	52.000000
39000000	1125000	5	2	0	39	89	13.000000	52.000000
39000000	1125000	11	8	32	39	89	13.000000	52.000000
39375000	375000	3	0	73	84	89	13.125000	52.500000
39750000	375000	3	0	73	82	89	13.250000	53.000000
40125000	750000	3	0	73	82	89	13.375000	53.500000
40125000	1875000	4	1	0	53	89	13.375000	53.500000
40125000	1875000	4	1	0	58	89	13.375000	53.500000
40125000	1875000	4	1	0	62	89	13.375000	53.500000
40125000	1875000	5	2	0	46	89	13.375000	53.500000
40125000	1875000	11	8	32	46	89	13.375000	53.500000
41250000	46875	12	9	0	36	89	13.750000	55.000000
41250000	20312	12	9	0	69	52	13.750000	55.000000
41265625	20312	12	9	0	42	127	13.755208	55.020833
41265625	20312	12	9	0	49	85	13.755208	55.020833
41281250	20312	12	9	0	33	127	13.760417	55.041667
41625000	20312	12	9	0	69	29	13.875000	55.500000
41632812	20313	12	9	0	42	93	13.877604	55.510417
42000000	1125000	4	1	0	58	89	14.000000	56.000000
42000000	1125000	4	1	0	62	89	14.000000	56.000000
42000000	562500	6	3	53	74	89	14.000000	56.000000
42000000	1125000	7	4	35	31	127	14.000000	56.000000
42000000	1125000	8	5	18	31	127	14.000000	56.000000
42000000	1125000	9	6	32	31	127	14.000000	56.000000
42000000	20312	12	9	0	34	22	14.000000	56.000000
42000000	46875	12	9	0	36	89	14.000000	56.000000
42000000	20312	12	9	0	69	49	14.000000	56.000000
42000000	1125000	13	10	50	58	89	14.000000	56.000000
42000000	1125000	13	10	50	62	89	14.000000	56.000000
42000000	1125000	14	11	51	58	89	14.000000	56.000000
42000000	1125000	14	11	51	62	89	14.000000	56.000000
42007812	20313	12	9	0	42	127	14.002604	56.010417
42125000	20312	12	9	0	34	21	14.041667	56.166667
42250000	20312	12	9	0	34	29	14.083333	56.333333
42375000	20312	12	9	0	34	30	14.125000	56.500000
42375000	46875	12	9	0	36	89	14.125000	56.500000
42375000	20312	12	9	0	69	29	14.125000	56.500000
42382812	20313	12	9	0	42	93	14.127604	56.510417
42500000	20312	12	9	0	34	44	14.166667	56.666667
42562500	187500	6	3	53	72	89	14.187500	56.750000
42625000	20312	12	9	0	34	49	14.208333	56.833333
42750000	562500	6	3	53	74	89	14.250000	57.000000
42750000	20312	12	9	0	34	68	14.250000	57.000000
42750000	20312	12	9	0	39	62	14.250000	57.000000
42750000	20312	12	9	0	69	49	14.250000	57.000000
42757812	20313	12	9	0	42	127	14.252604	57.010417
43125000	375000	3	0	73	70	1	14.375000	57.500000
43125000	750000	4	1	0	58	89	14.375000	57.500000
43125000	750000	4	1	0	62	89	14.375000	57.500000
43125000	750000	7	4	35	34	127	14.375000	57.500000
43125000	750000	8	5	18	34	127	14.375000	57.500000
43125000	750000	9	6	32	34	127	14.375000	57.500000
43125000	20312	12	9	0	34	45	14.375000	57.500000
43125000	20312	12	9	0	69	29	14.375000	57.500000
43125000	750000	13	10	50	58	89	14.375000	57.500000
43125000	750000	13	10	50	62	89	14.375000	57.500000
43125000	750000	14	11	51	58	89	14.375000	57.500000
43125000	750000	14	11	51	62	89	14.375000	57.500000
43132812	20313	12	9	0	42	93	14.377604	57.510417
43312500	187500	6	3	53	72	89	14.437500	57.750000
43500000	562500	6	3	53	74	89	14.500000	58.000000
43500000	20312	12	9	0	34	57	14.500000	58.000000
43500000	20312	12	9	0	69	49	14.500000	58.000000
43507812	20313	12	9	0	42	127	14.502604	58.010417
43515625	20312	12	9	0	33	127	14.505208	58.020833
43875000	187500	3	0	73	70	1	14.625000	58.500000
43875000	562500	4	1	0	58	89	14.625000	58.500000
43875000	562500	4	1	0	62	89	14.625000	58.500000
43875000	562500	7	4	35	34	127	14.625000	58.500000
43875000	562500	8	5	18	34	127	14.625000	58.500000
43875000	562500	9	6	32	34	127	14.625000	58.500000
43875000	20312	12	9	0	42	127	14.625000	58.500000
43875000	20312	12	9	0	69	29	14.625000	58.500000
43875000	562500	13	10	50	58	89	14.625000	58.500000
43875000	562500	13	10	50	62	89	14.625000	58.500000
43875000	562500	14	11	51	58	89	14.625000	58.500000
43875000	562500	14	11	51	62	89	14.625000	58.500000
44000000	20312	12	9	0	42	127	14.666667	58.666667
44015625	46875	12	9	0	38	89	14.671875	58.687500
44062500	187500	3	0	73	70	1	14.687500	58.750000
44062500	187500	6	3	53	72	89	14.687500	58.750000
44109375	46875	12	9	0	38	89	14.703125	58.812500
44125000	20312	12	9	0	42	127	14.708333	58.833333
44250000	187500	6	3	53	74	89	14.750000	59.000000
44250000	20312	12	9	0	33	87	14.750000	59.000000
44250000	20312	12	9	0	34	36	14.750000	59.000000
44250000	46875	12	9	0	36	89	14.750000	59.000000
44250000	46875	12	9	0	38	89	14.750000	59.000000
44250000	20312	12	9	0	69	51	14.750000	59.000000
44265625	20312	12	9	0	42	127	14.755208	59.020833
44437500	562500	4	1	0	57	89	14.812500	59.250000
44437500	562500	4	1	0	60	89	14.812500	59.250000
44437500	187500	6	3	53	77	89	14.812500	59.250000
44437500	562500	7	4	35	29	127	14.812500	59.250000
44437500	562500	8	5	18	29	127	14.812500	59.250000
44437500	562500	9	6	32	29	127	14.812500	59.250000
44437500	562500	13	10	50	57	89	14.812500	59.250000
44437500	562500	13	10	50	60	89	14.812500	59.250000
44437500	562500	14	11	51	57	89	14.812500	59.250000
44437500	562500	14	11	51	60	89	14.812500	59.250000
44625000	187500	3	0	73	70	1	14.875000	59.500000
44625000	187500	6	3	53	74	89	14.875000	59.500000
44625000	20312	12	9	0	34	45	14.875000	59.500000
44625000	46875	12	9	0	36	89	14.875000	59.500000
44625000	46875	12	9	0	37	89	14.875000	59.500000
44625000	20312	12	9	0	69	29	14.875000	59.500000
44632812	20313	12	9	0	42	93	14.877604	59.510417
44812500	187500	3	0	73	70	1	14.937500	59.750000
44812500	187500	6	3	53	72	89	14.937500	59.750000
45000000	375000	3	0	73	70	1	15.000000	60.000000
45000000	1125000	4	1	0	58	89	15.000000	60.000000
45000000	1125000	4	1	0	62	89	15.000000	60.000000
45000000	562500	6	3	53	70	89	15.000000	60.000000
45000000	1125000	7	4	35	27	127	15.000000	60.000000
45000000	1125000	8	5	18	27	127	15.000000	60.000000
45000000	1125000	9	6	32	27	127	15.000000	60.000000
45000000	20312	12	9	0	34	22	15.000000	60.000000
45000000	46875	12	9	0	36	89	15.000000	60.000000
45000000	20312	12	9	0	69	49	15.000000	60.000000
45000000	1125000	13	10	50	58	89	15.000000	60.000000
45000000	1125000	13	10	50	62	89	15.000000	60.000000
45000000	1125000	14	11	51	58	89	15.000000	60.000000
45000000	1125000	14	11	51	62	89	15.000000	60.000000
45007812	20313	12	9	0	42	127	15.002604	60.010417
45125000	20312	12	9	0	34	21	15.041667	60.166667
45250000	20312	12	9	0	34	29	15.083333	60.333333
45375000	187500	3	0	73	70	1	15.125000	60.500000
45375000	20312	12	9	0	34	30	15.125000	60.500000
45375000	46875	12	9	0	36	89	15.125000	60.500000
45375000	20312	12	9	0	69	29	15.125000	60.500000
45382812	20313	12	9	0	42	93	15.127604	60.510417
45500000	20312	12	9	0	34	44	15.166667	60.666667
45562500	187500	3	0	73	70	1	15.187500	60.750000
45562500	187500	6	3	53	67	89	15.187500	60.750000
45625000	20312	12	9	0	34	49	15.208333	60.833333
45750000	375000	6	3	53	70	1	15.250000	61.000000
45750000	20312	12	9	0	34	68	15.250000	61.000000
45750000	20312	12	9	0	39	62	15.250000	61.000000
45750000	20312	12	9	0	69	49	15.250000	61.000000
45757812	20313	12	9	0	42	127	15.252604	61.010417
46125000	187500	3	0	73	70	1	15.375000	61.500000
46125000	750000	4	1	0	58	89	15.375000	61.500000
46125000	750000	4	1	0	62	89	15.375000	61.500000
46125000	187500	6	3	53	72	1	15.375000	61.500000
46125000	750000	7	4	35	34	127	15.375000	61.500000
46125000	750000	8	5	18	34	127	15.375000	61.500000
46125000	750000	9	6	32	34	127	15.375000	61.500000
46125000	20312	12	9	0	34	45	15.375000	61.500000
46125000	20312	12	9	0	69	29	15.375000	61.500000
46125000	750000	13	10	50	58	89	15.375000	61.500000
46125000	750000	13	10	50	62	89	15.375000	61.500000
46125000	750000	14	11	51	58	89	15.375000	61.500000
46125000	750000	14	11	51	62	89	15.375000	61.500000
46132812	20313	12	9	0	42	93	15.377604	61.510417
46312500	375000	3	0	73	70	1	15.437500	61.750000
46312500	375000	6	3	53	74	1	15.437500	61.750000
46500000	20312	12	9	0	34	57	15.500000	62.000000
46500000	20312	12	9	0	69	49	15.500000	62.000000
46507812	20313	12	9	0	42	127	15.502604	62.010417
46515625	20312	12	9	0	33	127	15.505208	62.020833
46687500	187500	3	0	73	70	1	15.562500	62.250000
46687500	187500	6	3	53	72	1	15.562500	62.250000
46875000	375000	3	0	73	70	1	15.625000	62.500000
46875000	562500	4	1	0	58	89	15.625000	62.500000
46875000	562500	4	1	0	62	89	15.625000	62.500000
46875000	562500	7	4	35	34	127	15.625000	62.500000
46875000	562500	8	5	18	34	127	15.625000	62.500000
46875000	562500	9	6	32	34	127	15.625000	62.500000
46875000	20312	12	9	0	42	127	15.625000	62.500000
46875000	20312	12	9	0	69	29	15.625000	62.500000
46875000	562500	13	10	50	58	89	15.625000	62.500000
46875000	562500	13	10	50	62	89	15.625000	62.500000
46875000	562500	14	11	51	58	89	15.625000	62.500000
46875000	562500	14	11	51	62	89	15.625000	62.500000
47000000	20312	12	9	0	42	127	15.666667	62.666667
47015625	46875	12	9	0	38	89	15.671875	62.687500
47109375	46875	12	9	0	38	89	15.703125	62.812500
47125000	20312	12	9	0	42	127	15.708333	62.833333
47250000	375000	3	0	73	70	1	15.750000	63.000000
47250000	20312	12	9	0	33	87	15.750000	63.000000
47250000	20312	12	9	0	34	36	15.750000	63.000000
47250000	46875	12	9	0	36	89	15.750000	63.000000
47250000	46875	12	9	0	38	89	15.750000	63.000000
47250000	20312	12	9	0	69	51	15.750000	63.000000
47265625	20312	12	9	0	42	127	15.755208	63.020833
47437500	562500	4	1	0	57	89	15.812500	63.250000
47437500	562500	4	1	0	60	89	15.812500	63.250000
47437500	562500	7	4	35	29	127	15.812500	63.250000
47437500	562500	8	5	18	29	127	15.812500	63.250000
47437500	562500	9	6	32	29	127	15.812500	63.250000
47437500	562500	13	10	50	57	89	15.812500	63.250000
47437500	562500	13	10	50	60	89	15.812500	63.250000
47437500	562500	14	11	51	57	89	15.812500	63.250000
47437500	562500	14	11	51	60	89	15.812500	63.250000
47625000	187500	6	3	53	70	1	15.875000	63.500000
47625000	20312	12	9	0	34	45	15.875000	63.500000
47625000	46875	12	9	0	36	89	15.875000	63.500000
47625000	46875	12	9	0	37	89	15.875000	63.500000
47625000	20312	12	9	0	69	29	15.875000	63.500000
47632812	20313	12	9	0	42	93	15.877604	63.510417
47812500	187500	3	0	73	70	1	15.937500	63.750000
47812500	187500	6	3	53	67	1	15.937500	63.750000
48000000	187500	3	0	73	70	1	16.000000	64.000000
48000000	1125000	4	1	0	58	89	16.000000	64.000000
48000000	1125000	4	1	0	62	89	16.000000	64.000000
48000000	562500	6	3	53	70	89	16.000000	64.000000
48000000	1125000	7	4	35	31	127	16.000000	64.000000
48000000	1125000	8	5	18	31	127	16.000000	64.000000
48000000	1125000	9	6	32	31	127	16.000000	64.000000
48000000	20312	12	9	0	34	22	16.000000	64.000000
48000000	46875	12	9	0	36	89	16.000000	64.000000
48000000	20312	12	9	0	69	49	16.000000	64.000000
48000000	1125000	13	10	50	58	89	16.000000	64.000000
48000000	1125000	13	10	50	62	89	16.000000	64.000000
48000000	1125000	14	11	51	58	89	16.000000	64.000000
48000000	1125000	14	11	51	62	89	16.000000	64.000000
48007812	20313	12	9	0	42	127	16.002604	64.010417
48125000	20312	12	9	0	34	21	16.041667	64.166667
48187500	187500	3	0	73	70	1	16.062500	64.250000
48250000	20312	12	9	0	34	29	16.083333	64.333333
48375000	187500	3	0	73	70	1	16.125000	64.500000
48375000	20312	12	9	0	34	30	16.125000	64.500000
48375000	46875	12	9	0	36	89	16.125000	64.500000
48375000	20312	12	9	0	69	29	16.125000	64.500000
48382812	20313	12	9	0	42	93	16.127604	64.510417
48500000	20312	12	9	0	34	44	16.166667	64.666667
48562500	187500	3	0	73	70	1	16.187500	64.750000
48562500	187500	6	3	53	67	89	16.187500	64.750000
48625000	20312	12	9	0	34	49	16.208333	64.833333
48750000	375000	3	0	73	70	1	16.250000	65.000000
48750000	375000	6	3	53	70	1	16.250000	65.000000
48750000	20312	12	9	0	34	68	16.250000	65.000000
48750000	20312	12	9	0	39	62	16.250000	65.000000
48750000	20312	12	9	0	69	49	16.250000	65.000000
48757812	20313	12	9	0	42	127	16.252604	65.010417
49125000	375000	3	0	73	70	1	16.375000	65.500000
49125000	750000	4	1	0	58	89	16.375000	65.500000
49125000	750000	4	1	0	62	89	16.375000	65.500000
49125000	187500	6	3	53	72	1	16.375000	65.500000
49125000	750000	7	4	35	34	127	16.375000	65.500000
49125000	750000	8	5	18	34	127	16.375000	65.500000
49125000	750000	9	6	32	34	127	16.375000	65.500000
49125000	20312	12	9	0	34	45	16.375000	65.500000
49125000	20312	12	9	0	69	29	16.375000	65.500000
49125000	750000	13	10	50	58	89	16.375000	65.500000
49125000	750000	13	10	50	62	89	16.375000	65.500000
49125000	750000	14	11	51	58	89	16.375000	65.500000
49125000	750000	14	11	51	62	89	16.375000	65.500000
49132812	20313	12	9	0	42	93	16.377604	65.510417
49312500	375000	6	3	53	74	1	16.437500	65.750000
49500000	187500	3	0	73	70	1	16.500000	66.000000
49500000	20312	12	9	0	34	57	16.500000	66.000000
49500000	20312	12	9	0	69	49	16.500000	66.000000
49507812	20313	12	9	0	42	127	16.502604	66.010417
49515625	20312	12	9	0	33	127	16.505208	66.020833
49687500	187500	3	0	73	70	1	16.562500	66.250000
49687500	187500	6	3	53	72	1	16.562500	66.250000
49875000	187500	3	0	73	70	1	16.625000	66.500000
49875000	562500	4	1	0	58	89	16.625000	66.500000
49875000	562500	4	1	0	62	89	16.625000	66.500000
49875000	562500	7	4	35	34	127	16.625000	66.500000
49875000	562500	8	5	18	34	127	16.625000	66.500000
49875000	562500	9	6	32	34	127	16.625000	66.500000
49875000	20312	12	9	0	42	127	16.625000	66.500000
49875000	20312	12	9	0	69	29	16.625000	66.500000
49875000	562500	13	10	50	58	89	16.625000	66.500000
49875000	562500	13	10	50	62	89	16.625000	66.500000
49875000	562500	14	11	51	58	89	16.625000	66.500000
49875000	562500	14	11	51	62	89	16.625000	66.500000
50000000	20312	12	9	0	42	127	16.666667	66.666667
50015625	46875	12	9	0	38	89	16.671875	66.687500
50062500	187500	3	0	73	70	1	16.687500	66.750000
50109375	46875	12	9	0	38	89	16.703125	66.812500
50125000	20312	12	9	0	42	127	16.708333	66.833333
50250000	20312	12	9	0	33	87	16.750000	67.000000
50250000	20312	12	9	0	34	36	16.750000	67.000000
50250000	46875	12	9	0	36	89	16.750000	67.000000
50250000	46875	12	9	0	38	89	16.750000	67.000000
50250000	20312	12	9	0	69	51	16.750000	67.000000
50265625	20312	12	9	0	42	127	16.755208	67.020833
50437500	562500	4	1	0	57	89	16.812500	67.250000
50437500	562500	4	1	0	60	89	16.812500	67.250000
50437500	562500	7	4	35	29	127	16.812500	67.250000
50437500	562500	8	5	18	29	127	16.812500	67.250000
50437500	562500	9	6	32	29	127	16.812500	67.250000
50437500	562500	13	10	50	57	89	16.812500	67.250000
50437500	562500	13	10	50	60	89	16.812500	67.250000
50437500	562500	14	11	51	57	89	16.812500	67.250000
50437500	562500	14	11	51	60	89	16.812500	67.250000
50625000	187500	3	0	73	70	1	16.875000	67.500000
50625000	187500	6	3	53	70	1	16.875000	67.500000
50625000	20312	12	9	0	34	45	16.875000	67.500000
50625000	46875	12	9	0	36	89	16.875000	67.500000
50625000	46875	12	9	0	37	89	16.875000	67.500000
50625000	20312	12	9	0	69	29	16.875000	67.500000
50632812	20313	12	9	0	42	93	16.877604	67.510417
