time	track	channel	bar	pitch	volume	instrument
24	2	1	1	88
24	1	0	1	100
24	19	13	1	64
24	18	12	1	76
24	17	11	1	88
24	14	9	1	35
24	13	9	1	31
24	4	3	1	64
24	3	2	1	76
28	1	0	1	100
28	19	13	1	64
28	18	12	1	76
28	17	11	1	88
28	14	9	1	35
28	13	9	1	31
28	4	3	1	64
28	3	2	1	76
28	2	1	1	88
28	19	13	1	64
28	1	0	1	100
28	2	1	1	88
28	3	2	1	76
28	4	3	1	64
28	13	9	1	31
28	14	9	1	35
28	17	11	1	88
28	18	12	1	76
30	2	1	1	88
30	19	13	1	62
30	19	13	1	64
30	18	12	1	74
30	18	12	1	76
30	17	11	1	86
30	17	11	1	88
30	14	9	1	35
30	13	9	1	31
30	4	3	1	64
30	13	9	1	31
30	14	9	1	35
30	1	0	1	100
30	1	0	1	98
30	2	1	1	86
30	4	3	1	62
30	3	2	1	76
30	3	2	1	74
32	10	8	2	36
32	10	8	2	48
32	11	9	2	48
32	12	9	2	57
32	12	9	2	59
32	13	9	2	31
32	14	9	2	35
32	15	9	2	29
32	16	9	2	33
32	17	11	2	86
32	17	11	2	84
32	18	12	2	72
32	18	12	2	74
32	19	13	2	60
32	19	13	2	62
32	20	14	2	48
32	20	14	2	55
32	21	15	2	36
32	6	5	2	55
32	3	2	2	72
32	9	7	2	52
32	14	9	2	35
32	1	0	2	96
32	1	0	2	98
32	2	1	2	86
32	2	1	2	84
32	3	2	2	74
32	4	3	2	60
32	4	3	2	62
32	5	4	2	36
32	5	4	2	48
32	13	9	2	31
32	6	5	2	67
32	7	5	2	52
32	7	5	2	64
32	8	6	2	67
32	8	6	2	64
32	9	7	2	55
38	9	7	2	55
38	21	15	2	36
38	20	14	2	48
38	20	14	2	55
38	10	8	2	36
38	10	8	2	48
38	9	7	2	52
38	8	6	2	67
38	7	5	2	52
38	7	5	2	64
38	6	5	2	67
38	6	5	2	55
38	8	6	2	64
39	11	9	2	48
39	19	13	2	60
39	18	12	2	72
39	17	11	2	84
39	16	9	2	33
39	15	9	2	29
39	14	9	2	35
39	13	9	2	31
39	5	4	2	48
39	5	4	2	36
39	4	3	2	60
39	3	2	2	72
39	2	1	2	84
39	1	0	2	96
40	4	3	2	64
40	19	13	2	64
40	18	12	2	76
40	17	11	2	88
40	14	9	2	35
40	13	9	2	31
40	3	2	2	76
40	2	1	2	88
40	1	0	2	100
