time	duration	track	channel	instrument	pitch	velocity	bar	beat
0	250	1	0	48	65	120	0.000000	0.000000
0	250	1	0	48	70	120	0.000000	0.000000
0	250	1	0	48	77	120	0.000000	0.000000
0	250	2	1	48	63	120	0.000000	0.000000
0	250	2	1	48	70	120	0.000000	0.000000
500	250	2	1	48	63	120	0.125000	0.500000
500	250	2	1	48	70	120	0.125000	0.500000
1500	250	2	1	48	63	120	0.375000	1.500000
1500	250	2	1	48	70	120	0.375000	1.500000
2000	250	1	0	48	77	120	0.500000	2.000000
2000	250	1	0	48	82	120	0.500000	2.000000
2000	250	1	0	48	89	120	0.500000	2.000000
2000	250	2	1	48	63	120	0.500000	2.000000
2000	250	2	1	48	70	120	0.500000	2.000000
2500	250	2	1	48	63	120	0.625000	2.500000
2500	250	2	1	48	70	120	0.625000	2.500000
3500	250	2	1	48	63	120	0.875000	3.500000
3500	250	2	1	48	70	120	0.875000	3.500000
4000	250	1	0	48	72	120	1.000000	4.000000
4000	250	1	0	48	77	120	1.000000	4.000000
4000	250	1	0	48	84	120	1.000000	4.000000
4000	250	2	1	48	63	120	1.000000	4.000000
4000	250	2	1	48	70	120	1.000000	4.000000
4500	250	2	1	48	63	120	1.125000	4.500000
4500	250	2	1	48	70	120	1.125000	4.500000
5500	250	2	1	48	63	120	1.375000	5.500000
5500	250	2	1	48	70	120	1.375000	5.500000
6000	250	2	1	48	63	120	1.500000	6.000000
6000	250	2	1	48	70	120	1.500000	6.000000
6500	250	2	1	48	63	120	1.625000	6.500000
6500	250	2	1	48	70	120	1.625000	6.500000
7000	250	2	1	48	63	120	1.750000	7.000000
7000	250	2	1	48	70	120	1.750000	7.000000
7500	250	2	1	48	65	120	1.875000	7.500000
7500	250	2	1	48	72	120	1.875000	7.500000
8000	250	1	0	48	70	120	2.000000	8.000000
8000	250	1	0	48	77	120	2.000000	8.000000
8000	250	1	0	48	82	120	2.000000	8.000000
8000	250	2	1	48	63	120	2.000000	8.000000
8000	250	2	1	48	70	120	2.000000	8.000000
8500	250	2	1	48	63	120	2.125000	8.500000
8500	250	2	1	48	70	120	2.125000	8.500000
9500	250	2	1	48	63	120	2.375000	9.500000
9500	250	2	1	48	70	120	2.375000	9.500000
10000	250	1	0	48	77	120	2.500000	10.000000
10000	250	1	0	48	82	120	2.500000	10.000000
10000	250	1	0	48	89	120	2.500000	10.000000
10000	250	2	1	48	63	120	2.500000	10.000000
10000	250	2	1	48	70	120	2.500000	10.000000
10500	250	2	1	48	63	120	2.625000	10.500000
10500	250	2	1	48	70	120	2.625000	10.500000
11500	250	2	1	48	63	120	2.875000	11.500000
11500	250	2	1	48	70	120	2.875000	11.500000
12000	250	1	0	48	65	120	3.000000	12.000000
12000	250	1	0	48	70	120	3.000000	12.000000
12000	250	1	0	48	77	120	3.000000	12.000000
12000	250	2	1	48	63	120	3.000000	12.000000
12000	250	2	1	48	70	120	3.000000	12.000000
12500	250	2	1	48	63	120	3.125000	12.500000
12500	250	2	1	48	70	120	3.125000	12.500000
13500	250	2	1	48	63	120	3.375000	13.500000
13500	250	2	1	48	70	120	3.375000	13.500000
14000	250	2	1	48	63	120	3.500000	14.000000
14000	250	2	1	48	70	120	3.500000	14.000000
14500	250	2	1	48	63	120	3.625000	14.500000
14500	250	2	1	48	70	120	3.625000	14.500000
15000	250	2	1	48	63	120	3.750000	15.000000
15000	250	2	1	48	70	120	3.750000	15.000000
15500	250	2	1	48	65	120	3.875000	15.500000
15500	250	2	1	48	72	120	3.875000	15.500000
16000	250	1	0	48	65	120	4.000000	16.000000
16000	250	1	0	48	69	120	4.000000	16.000000
16000	250	1	0	48	77	120	4.000000	16.000000
16000	250	2	1	48	62	120	4.000000	16.000000
16000	250	2	1	48	69	120	4.000000	16.000000
16500	250	2	1	48	62	120	4.125000	16.500000
16500	250	2	1	48	69	120	4.125000	16.500000
17500	250	2	1	48	62	120	4.375000	17.500000
17500	250	2	1	48	69	120	4.375000	17.500000
18000	250	1	0	48	69	120	4.500000	18.000000
18000	250	1	0	48	77	120	4.500000	18.000000
18000	250	1	0	48	81	120	4.500000	18.000000
18000	250	2	1	48	62	120	4.500000	18.000000
18000	250	2	1	48	69	120	4.500000	18.000000
18500	250	2	1	48	62	120	4.625000	18.500000
18500	250	2	1	48	69	120	4.625000	18.500000
19500	250	2	1	48	62	120	4.875000	19.500000
19500	250	2	1	48	69	120	4.875000	19.500000
20000	250	1	0	48	81	120	5.000000	20.000000
20000	250	1	0	48	84	120	5.000000	20.000000
20000	250	1	0	48	93	120	5.000000	20.000000
20000	250	2	1	48	62	120	5.000000	20.000000
20000	250	2	1	48	69	120	5.000000	20.000000
20500	250	2	1	48	62	120	5.125000	20.500000
20500	250	2	1	48	69	120	5.125000	20.500000
21500	250	2	1	48	62	120	5.375000	21.500000
21500	250	2	1	48	69	120	5.375000	21.500000
22000	250	2	1	48	62	120	5.500000	22.000000
22000	250	2	1	48	69	120	5.500000	22.000000
22500	250	2	1	48	62	120	5.625000	22.500000
22500	250	2	1	48	69	120	5.625000	22.500000
23000	250	1	0	48	82	120	5.750000	23.000000
23000	250	1	0	48	86	120	5.750000	23.000000
23000	250	1	0	48	94	120	5.750000	23.000000
23000	250	2	1	48	62	120	5.750000	23.000000
23000	250	2	1	48	69	120	5.750000	23.000000
24000	250	1	0	48	81	120	6.000000	24.000000
24000	250	1	0	48	84	120	6.000000	24.000000
24000	250	1	0	48	93	120	6.000000	24.000000
24000	250	2	1	48	67	120	6.000000	24.000000
24000	250	2	1	48	79	120	6.000000	24.000000
24500	250	2	1	48	67	120	6.125000	24.500000
24500	250	2	1	48	79	120	6.125000	24.500000
25500	250	2	1	48	67	120	6.375000	25.500000
25500	250	2	1	48	79	120	6.375000	25.500000
26000	250	1	0	48	77	120	6.500000	26.000000
26000	250	1	0	48	81	120	6.500000	26.000000
26000	250	1	0	48	89	120	6.500000	26.000000
26000	250	2	1	48	69	120	6.500000	26.000000
26000	250	2	1	48	81	120	6.500000	26.000000
26500	250	2	1	48	69	120	6.625000	26.500000
26500	250	2	1	48	81	120	6.625000	26.500000
27500	250	2	1	48	69	120	6.875000	27.500000
27500	250	2	1	48	81	120	6.875000	27.500000
28000	250	1	0	48	74	120	7.000000	28.000000
28000	250	1	0	48	77	120	7.000000	28.000000
28000	250	1	0	48	86	120	7.000000	28.000000
28000	250	2	1	48	69	120	7.000000	28.000000
28000	250	2	1	48	81	120	7.000000	28.000000
28500	250	2	1	48	70	120	7.125000	28.500000
28500	250	2	1	48	82	120	7.125000	28.500000
29000	250	2	1	48	69	120	7.250000	29.000000
29000	250	2	1	48	81	120	7.250000	29.000000
29500	250	2	1	48	65	120	7.375000	29.500000
29500	250	2	1	48	70	120	7.375000	29.500000
29500	250	2	1	48	82	120	7.375000	29.500000
30000	250	2	1	48	62	120	7.500000	30.000000
30000	250	2	1	48	69	120	7.500000	30.000000
30000	250	2	1	48	81	120	7.500000	30.000000
30500	250	2	1	48	60	120	7.625000	30.500000
30500	250	2	1	48	65	120	7.625000	30.500000
30500	250	2	1	48	77	120	7.625000	30.500000
31000	250	2	1	48	58	120	7.750000	31.000000
31000	250	2	1	48	74	120	7.750000	31.000000
31500	250	2	1	48	57	120	7.875000	31.500000
31500	250	2	1	48	65	120	7.875000	31.500000
31500	250	2	1	48	72	120	7.875000	31.500000
32000	250	1	0	48	65	120	8.000000	32.000000
32000	250	1	0	48	70	120	8.000000	32.000000
32000	250	1	0	48	77	120	8.000000	32.000000
32000	250	2	1	48	58	120	8.000000	32.000000
32000	250	2	1	48	63	120	8.000000	32.000000
32000	250	2	1	48	70	120	8.000000	32.000000
32500	250	2	1	48	63	120	8.125000	32.500000
32500	250	2	1	48	70	120	8.125000	32.500000
33500	250	2	1	48	63	120	8.375000	33.500000
33500	250	2	1	48	70	120	8.375000	33.500000
34000	250	1	0	48	77	120	8.500000	34.000000
34000	250	1	0	48	82	120	8.500000	34.000000
34000	250	1	0	48	89	120	8.500000	34.000000
34000	250	2	1	48	63	120	8.500000	34.000000
34000	250	2	1	48	70	120	8.500000	34.000000
34500	250	2	1	48	63	120	8.625000	34.500000
34500	250	2	1	48	70	120	8.625000	34.500000
35500	250	2	1	48	63	120	8.875000	35.500000
35500	250	2	1	48	70	120	8.875000	35.500000
36000	250	1	0	48	72	120	9.000000	36.000000
36000	250	1	0	48	77	120	9.000000	36.000000
36000	250	1	0	48	84	120	9.000000	36.000000
36000	250	2	1	48	63	120	9.000000	36.000000
36000	250	2	1	48	70	120	9.000000	36.000000
36500	250	2	1	48	63	120	9.125000	36.500000
36500	250	2	1	48	70	120	9.125000	36.500000
37500	250	2	1	48	63	120	9.375000	37.500000
37500	250	2	1	48	70	120	9.375000	37.500000
38000	250	2	1	48	63	120	9.500000	38.000000
38000	250	2	1	48	70	120	9.500000	38.000000
38500	250	2	1	48	63	120	9.625000	38.500000
38500	250	2	1	48	70	120	9.625000	38.500000
39000	250	2	1	48	63	120	9.750000	39.000000
39000	250	2	1	48	70	120	9.750000	39.000000
39500	250	2	1	48	65	120	9.875000	39.500000
39500	250	2	1	48	72	120	9.875000	39.500000
40000	250	1	0	48	70	120	10.000000	40.000000
40000	250	1	0	48	77	120	10.000000	40.000000
40000	250	1	0	48	82	120	10.000000	40.000000
40000	250	2	1	48	63	120	10.000000	40.000000
40000	250	2	1	48	70	120	10.000000	40.000000
40500	250	2	1	48	63	120	10.125000	40.500000
40500	250	2	1	48	70	120	10.125000	40.500000
41500	250	2	1	48	63	120	10.375000	41.500000
41500	250	2	1	48	70	120	10.375000	41.500000
42000	250	1	0	48	77	120	10.500000	42.000000
42000	250	1	0	48	82	120	10.500000	42.000000
42000	250	1	0	48	89	120	10.500000	42.000000
42000	250	2	1	48	63	120	10.500000	42.000000
42000	250	2	1	48	70	120	10.500000	42.000000
42500	250	2	1	48	63	120	10.625000	42.500000
42500	250	2	1	48	70	120	10.625000	42.500000
43500	250	2	1	48	63	120	10.875000	43.500000
43500	250	2	1	48	70	120	10.875000	43.500000
44000	250	1	0	48	65	120	11.000000	44.000000
44000	250	1	0	48	70	120	11.000000	44.000000
44000	250	1	0	48	77	120	11.000000	44.000000
44000	250	2	1	48	63	120	11.000000	44.000000
44000	250	2	1	48	65	120	11.000000	44.000000
44000	250	2	1	48	70	120	11.000000	44.000000
44500	250	2	1	48	63	120	11.125000	44.500000
44500	250	2	1	48	70	120	11.125000	44.500000
45500	250	2	1	48	63	120	11.375000	45.500000
45500	250	2	1	48	70	120	11.375000	45.500000
46000	250	2	1	48	63	120	11.500000	46.000000
46000	250	2	1	48	70	120	11.500000	46.000000
46500	250	2	1	48	63	120	11.625000	46.500000
46500	250	2	1	48	70	120	11.625000	46.500000
47000	250	2	1	48	63	120	11.750000	47.000000
47000	250	2	1	48	70	120	11.750000	47.000000
47500	250	2	1	48	65	120	11.875000	47.500000
47500	250	2	1	48	72	120	11.875000	47.500000
48000	250	1	0	48	65	120	12.000000	48.000000
48000	250	1	0	48	69	120	12.000000	48.000000
48000	250	1	0	48	77	120	12.000000	48.000000
48000	250	2	1	48	62	120	12.000000	48.000000
48000	250	2	1	48	69	120	12.000000	48.000000
48500	250	2	1	48	62	120	12.125000	48.500000
48500	250	2	1	48	69	120	12.125000	48.500000
49500	250	2	1	48	62	120	12.375000	49.500000
49500	250	2	1	48	69	120	12.375000	49.500000
50000	250	1	0	48	69	120	12.500000	50.000000
50000	250	1	0	48	77	120	12.500000	50.000000
50000	250	1	0	48	81	120	12.500000	50.000000
50000	250	2	1	48	62	120	12.500000	50.000000
50000	250	2	1	48	69	120	12.500000	50.000000
50500	250	2	1	48	62	120	12.625000	50.500000
50500	250	2	1	48	69	120	12.625000	50.500000
51500	250	2	1	48	62	120	12.875000	51.500000
51500	250	2	1	48	69	120	12.875000	51.500000
52000	250	1	0	48	81	120	13.000000	52.000000
52000	250	1	0	48	84	120	13.000000	52.000000
52000	250	1	0	48	93	120	13.000000	52.000000
52000	250	2	1	48	62	120	13.000000	52.000000
52000	250	2	1	48	69	120	13.000000	52.000000
52500	250	2	1	48	62	120	13.125000	52.500000
52500	250	2	1	48	69	120	13.125000	52.500000
53500	250	2	1	48	62	120	13.375000	53.500000
53500	250	2	1	48	69	120	13.375000	53.500000
54000	250	2	1	48	62	120	13.500000	54.000000
54000	250	2	1	48	69	120	13.500000	54.000000
54500	250	2	1	48	62	120	13.625000	54.500000
54500	250	2	1	48	69	120	13.625000	54.500000
55000	250	1	0	48	82	120	13.750000	55.000000
55000	250	1	0	48	86	120	13.750000	55.000000
55000	250	1	0	48	94	120	13.750000	55.000000
55000	250	2	1	48	62	120	13.750000	55.000000
55000	250	2	1	48	69	120	13.750000	55.000000
56000	250	1	0	48	81	120	14.000000	56.000000
56000	250	1	0	48	84	120	14.000000	56.000000
56000	250	1	0	48	93	120	14.000000	56.000000
56000	250	2	1	48	67	120	14.000000	56.000000
56000	4000	16	15	119	57	100	14.000000	56.000000
58000	250	1	0	48	77	120	14.500000	58.000000
58000	250	1	0	48	81	120	14.500000	58.000000
58000	250	1	0	48	89	120	14.500000	58.000000
58000	250	2	1	48	69	120	14.500000	58.000000
60000	250	1	0	48	74	120	15.000000	60.000000
60000	250	1	0	48	77	120	15.000000	60.000000
60000	250	1	0	48	86	120	15.000000	60.000000
60000	250	2	1	48	70	120	15.000000	60.000000
60500	500	3	2	80	82	120	15.125000	60.500000
60500	500	12	11	30	70	120	15.125000	60.500000
60750	124	10	9	16	47	100	15.187500	60.750000
60874	126	10	9	16	47	100	15.218500	60.874000
61000	500	3	2	80	81	120	15.250000	61.000000
61000	500	10	9	16	47	100	15.250000	61.000000
61000	500	12	11	30	69	120	15.250000	61.000000
61500	500	3	2	80	77	120	15.375000	61.500000
61500	500	10	9	16	47	100	15.375000	61.500000
61500	500	12	11	30	65	120	15.375000	61.500000
62000	500	3	2	80	74	120	15.500000	62.000000
62000	500	10	9	16	45	100	15.500000	62.000000
62000	500	12	11	30	62	120	15.500000	62.000000
62500	500	3	2	80	72	120	15.625000	62.500000
62500	248	10	9	16	45	100	15.625000	62.500000
62500	500	12	11	30	60	120	15.625000	62.500000
62750	124	10	9	16	43	100	15.687500	62.750000
62874	126	10	9	16	43	100	15.718500	62.874000
63000	500	3	2	80	70	120	15.750000	63.000000
63000	500	10	9	16	43	100	15.750000	63.000000
63000	500	12	11	30	58	120	15.750000	63.000000
63500	500	3	2	80	65	120	15.875000	63.500000
63500	500	10	9	16	41	100	15.875000	63.500000
63500	500	12	11	30	53	120	15.875000	63.500000
64000	250	1	0	48	82	120	16.000000	64.000000
64000	250	1	0	48	86	120	16.000000	64.000000
64000	8000	2	1	48	39	100	16.000000	64.000000
64000	8000	2	1	48	46	100	16.000000	64.000000
64000	8000	2	1	48	51	100	16.000000	64.000000
64000	2000	2	1	48	53	120	16.000000	64.000000
64000	2000	2	1	48	65	120	16.000000	64.000000
64000	2000	3	2	80	65	120	16.000000	64.000000
64000	2000	4	3	57	53	120	16.000000	64.000000
64000	500	10	9	16	36	100	16.000000	64.000000
64000	500	10	9	16	46	80	16.000000	64.000000
64000	500	10	9	16	49	100	16.000000	64.000000
64000	500	13	12	29	51	120	16.000000	64.000000
64000	500	14	13	30	51	120	16.000000	64.000000
64000	500	15	14	33	39	120	16.000000	64.000000
64500	500	10	9	16	36	100	16.125000	64.500000
64500	500	13	12	29	39	120	16.125000	64.500000
64500	500	14	13	30	39	120	16.125000	64.500000
64500	500	15	14	33	27	120	16.125000	64.500000
65000	500	10	9	16	38	100	16.250000	65.000000
65000	500	10	9	16	46	80	16.250000	65.000000
65000	500	13	12	29	39	120	16.250000	65.000000
65000	500	14	13	30	39	120	16.250000	65.000000
65000	500	15	14	33	27	120	16.250000	65.000000
65500	250	1	0	48	82	120	16.375000	65.500000
65500	250	1	0	48	86	120	16.375000	65.500000
65500	500	10	9	16	36	100	16.375000	65.500000
65500	500	13	12	29	51	120	16.375000	65.500000
65500	500	14	13	30	51	120	16.375000	65.500000
65500	500	15	14	33	39	120	16.375000	65.500000
66000	2000	2	1	48	65	120	16.500000	66.000000
66000	2000	2	1	48	77	120	16.500000	66.000000
66000	2000	3	2	80	77	120	16.500000	66.000000
66000	2000	4	3	57	65	120	16.500000	66.000000
66000	500	10	9	16	36	100	16.500000	66.000000
66000	500	10	9	16	46	80	16.500000	66.000000
66000	500	13	12	29	39	120	16.500000	66.000000
66000	500	14	13	30	39	120	16.500000	66.000000
66000	500	15	14	33	27	120	16.500000	66.000000
66500	500	10	9	16	36	100	16.625000	66.500000
66500	500	13	12	29	39	120	16.625000	66.500000
66500	500	14	13	30	39	120	16.625000	66.500000
66500	500	15	14	33	27	120	16.625000	66.500000
67000	250	1	0	48	82	120	16.750000	67.000000
67000	250	1	0	48	86	120	16.750000	67.000000
67000	500	10	9	16	38	100	16.750000	67.000000
67000	500	10	9	16	46	80	16.750000	67.000000
67000	500	13	12	29	51	120	16.750000	67.000000
67000	500	14	13	30	51	120	16.750000	67.000000
67000	500	15	14	33	39	120	16.750000	67.000000
67500	500	10	9	16	36	100	16.875000	67.500000
67500	500	13	12	29	39	120	16.875000	67.500000
67500	500	14	13	30	39	120	16.875000	67.500000
67500	500	15	14	33	27	120	16.875000	67.500000
68000	3000	2	1	48	60	120	17.000000	68.000000
68000	3000	2	1	48	72	120	17.000000	68.000000
68000	3000	3	2	80	72	120	17.000000	68.000000
68000	3000	4	3	57	60	120	17.000000	68.000000
68000	500	10	9	16	36	100	17.000000	68.000000
68000	500	10	9	16	46	80	17.000000	68.000000
68000	500	13	12	29	39	120	17.000000	68.000000
68000	500	14	13	30	39	120	17.000000	68.000000
68000	500	15	14	33	27	120	17.000000	68.000000
68500	250	1	0	48	82	120	17.125000	68.500000
68500	250	1	0	48	86	120	17.125000	68.500000
68500	500	10	9	16	36	100	17.125000	68.500000
68500	500	13	12	29	51	120	17.125000	68.500000
68500	500	14	13	30	51	120	17.125000	68.500000
68500	500	15	14	33	39	120	17.125000	68.500000
69000	500	10	9	16	38	100	17.250000	69.000000
69000	500	10	9	16	46	80	17.250000	69.000000
69000	500	13	12	29	39	120	17.250000	69.000000
69000	500	14	13	30	39	120	17.250000	69.000000
69000	500	15	14	33	27	120	17.250000	69.000000
69500	500	10	9	16	36	100	17.375000	69.500000
69500	500	13	12	29	39	120	17.375000	69.500000
69500	500	14	13	30	39	120	17.375000	69.500000
69500	500	15	14	33	27	120	17.375000	69.500000
70000	250	1	0	48	82	120	17.500000	70.000000
70000	250	1	0	48	86	120	17.500000	70.000000
70000	500	10	9	16	36	100	17.500000	70.000000
70000	500	10	9	16	46	80	17.500000	70.000000
70000	500	13	12	29	51	120	17.500000	70.000000
70000	500	14	13	30	51	120	17.500000	70.000000
70000	500	15	14	33	39	120	17.500000	70.000000
70500	500	10	9	16	36	100	17.625000	70.500000
70500	500	13	12	29	39	120	17.625000	70.500000
70500	500	14	13	30	39	120	17.625000	70.500000
70500	500	15	14	33	27	120	17.625000	70.500000
71000	250	1	0	48	82	120	17.750000	71.000000
71000	250	1	0	48	86	120	17.750000	71.000000
71000	500	10	9	16	38	100	17.750000	71.000000
71000	500	10	9	16	46	80	17.750000	71.000000
71000	500	13	12	29	51	120	17.750000	71.000000
71000	500	14	13	30	51	120	17.750000	71.000000
71000	500	15	14	33	39	120	17.750000	71.000000
71500	250	1	0	48	86	120	17.875000	71.500000
71500	250	1	0	48	89	120	17.875000	71.500000
71500	500	10	9	16	36	100	17.875000	71.500000
71500	500	13	12	29	53	120	17.875000	71.500000
71500	500	14	13	30	53	120	17.875000	71.500000
71500	500	15	14	33	41	120	17.875000	71.500000
72000	250	1	0	48	82	120	18.000000	72.000000
72000	250	1	0	48	86	120	18.000000	72.000000
72000	8000	2	1	48	39	100	18.000000	72.000000
72000	8000	2	1	48	46	100	18.000000	72.000000
72000	8000	2	1	48	51	100	18.000000	72.000000
72000	2000	2	1	48	58	120	18.000000	72.000000
72000	2000	2	1	48	70	120	18.000000	72.000000
72000	2000	3	2	80	70	120	18.000000	72.000000
72000	2000	4	3	57	58	120	18.000000	72.000000
72000	500	10	9	16	36	100	18.000000	72.000000
72000	500	10	9	16	46	80	18.000000	72.000000
72000	500	13	12	29	51	120	18.000000	72.000000
72000	500	14	13	30	51	120	18.000000	72.000000
72000	500	15	14	33	39	120	18.000000	72.000000
72500	500	10	9	16	36	100	18.125000	72.500000
72500	500	13	12	29	39	120	18.125000	72.500000
72500	500	14	13	30	39	120	18.125000	72.500000
72500	500	15	14	33	27	120	18.125000	72.500000
73000	500	10	9	16	38	100	18.250000	73.000000
73000	500	10	9	16	46	80	18.250000	73.000000
73000	500	13	12	29	39	120	18.250000	73.000000
73000	500	14	13	30	39	120	18.250000	73.000000
73000	500	15	14	33	27	120	18.250000	73.000000
73500	250	1	0	48	82	120	18.375000	73.500000
73500	250	1	0	48	86	120	18.375000	73.500000
73500	500	10	9	16	36	100	18.375000	73.500000
73500	500	13	12	29	51	120	18.375000	73.500000
73500	500	14	13	30	51	120	18.375000	73.500000
73500	500	15	14	33	39	120	18.375000	73.500000
74000	2000	2	1	48	65	120	18.500000	74.000000
74000	2000	2	1	48	77	120	18.500000	74.000000
74000	2000	3	2	80	77	120	18.500000	74.000000
74000	2000	4	3	57	65	120	18.500000	74.000000
74000	500	10	9	16	36	100	18.500000	74.000000
74000	500	10	9	16	46	80	18.500000	74.000000
74000	500	13	12	29	39	120	18.500000	74.000000
74000	500	14	13	30	39	120	18.500000	74.000000
74000	500	15	14	33	27	120	18.500000	74.000000
74500	500	10	9	16	36	100	18.625000	74.500000
74500	500	13	12	29	39	120	18.625000	74.500000
74500	500	14	13	30	39	120	18.625000	74.500000
74500	500	15	14	33	27	120	18.625000	74.500000
75000	250	1	0	48	82	120	18.750000	75.000000
75000	250	1	0	48	86	120	18.750000	75.000000
75000	500	10	9	16	38	100	18.750000	75.000000
75000	500	10	9	16	46	80	18.750000	75.000000
75000	500	13	12	29	51	120	18.750000	75.000000
75000	500	14	13	30	51	120	18.750000	75.000000
75000	500	15	14	33	39	120	18.750000	75.000000
75500	500	10	9	16	36	100	18.875000	75.500000
75500	500	13	12	29	39	120	18.875000	75.500000
75500	500	14	13	30	39	120	18.875000	75.500000
75500	500	15	14	33	27	120	18.875000	75.500000
76000	3000	2	1	48	53	120	19.000000	76.000000
76000	3000	2	1	48	65	120	19.000000	76.000000
76000	3000	3	2	80	65	120	19.000000	76.000000
76000	3000	4	3	57	53	120	19.000000	76.000000
76000	500	10	9	16	36	100	19.000000	76.000000
76000	500	10	9	16	46	80	19.000000	76.000000
76000	500	13	12	29	39	120	19.000000	76.000000
76000	500	14	13	30	39	120	19.000000	76.000000
76000	500	15	14	33	27	120	19.000000	76.000000
76500	250	1	0	48	82	120	19.125000	76.500000
76500	250	1	0	48	86	120	19.125000	76.500000
76500	500	10	9	16	36	100	19.125000	76.500000
76500	500	13	12	29	51	120	19.125000	76.500000
76500	500	14	13	30	51	120	19.125000	76.500000
76500	500	15	14	33	39	120	19.125000	76.500000
77000	500	10	9	16	38	100	19.250000	77.000000
77000	500	10	9	16	46	80	19.250000	77.000000
77000	500	13	12	29	39	120	19.250000	77.000000
77000	500	14	13	30	39	120	19.250000	77.000000
77000	500	15	14	33	27	120	19.250000	77.000000
77500	500	10	9	16	36	100	19.375000	77.500000
77500	500	13	12	29	39	120	19.375000	77.500000
77500	500	14	13	30	39	120	19.375000	77.500000
77500	500	15	14	33	27	120	19.375000	77.500000
78000	250	1	0	48	82	120	19.500000	78.000000
78000	250	1	0	48	86	120	19.500000	78.000000
78000	500	10	9	16	36	100	19.500000	78.000000
78000	500	10	9	16	46	80	19.500000	78.000000
78000	500	13	12	29	51	120	19.500000	78.000000
78000	500	14	13	30	51	120	19.500000	78.000000
78000	500	15	14	33	39	120	19.500000	78.000000
78500	500	10	9	16	36	100	19.625000	78.500000
78500	500	13	12	29	39	120	19.625000	78.500000
78500	500	14	13	30	39	120	19.625000	78.500000
78500	500	15	14	33	27	120	19.625000	78.500000
79000	250	1	0	48	82	120	19.750000	79.000000
79000	250	1	0	48	86	120	19.750000	79.000000
79000	500	10	9	16	38	100	19.750000	79.000000
79000	500	10	9	16	46	80	19.750000	79.000000
79000	500	13	12	29	51	120	19.750000	79.000000
79000	500	14	13	30	51	120	19.750000	79.000000
79000	500	15	14	33	39	120	19.750000	79.000000
79500	250	1	0	48	86	120	19.875000	79.500000
79500	250	1	0	48	89	120	19.875000	79.500000
79500	500	10	9	16	36	100	19.875000	79.500000
79500	500	13	12	29	53	120	19.875000	79.500000
79500	500	14	13	30	53	120	19.875000	79.500000
79500	500	15	14	33	41	120	19.875000	79.500000
80000	250	1	0	48	81	120	20.000000	80.000000
80000	250	1	0	48	86	120	20.000000	80.000000
80000	8000	2	1	48	38	100	20.000000	80.000000
80000	8000	2	1	48	45	100	20.000000	80.000000
80000	8000	2	1	48	50	100	20.000000	80.000000
80000	2000	2	1	48	57	120	20.000000	80.000000
80000	2000	2	1	48	62	120	20.000000	80.000000
80000	2000	2	1	48	69	120	20.000000	80.000000
80000	2000	3	2	80	62	120	20.000000	80.000000
80000	2000	3	2	80	69	120	20.000000	80.000000
80000	2000	4	3	57	50	120	20.000000	80.000000
80000	500	10	9	16	36	100	20.000000	80.000000
80000	500	10	9	16	46	80	20.000000	80.000000
80000	500	13	12	29	50	120	20.000000	80.000000
80000	500	14	13	30	50	120	20.000000	80.000000
80000	500	15	14	33	38	120	20.000000	80.000000
80500	500	10	9	16	36	100	20.125000	80.500000
80500	500	13	12	29	38	120	20.125000	80.500000
80500	500	14	13	30	38	120	20.125000	80.500000
80500	500	15	14	33	26	120	20.125000	80.500000
81000	500	10	9	16	38	100	20.250000	81.000000
81000	500	10	9	16	46	80	20.250000	81.000000
81000	500	13	12	29	38	120	20.250000	81.000000
81000	500	14	13	30	38	120	20.250000	81.000000
81000	500	15	14	33	26	120	20.250000	81.000000
81500	500	10	9	16	36	100	20.375000	81.500000
81500	500	13	12	29	38	120	20.375000	81.500000
81500	500	14	13	30	38	120	20.375000	81.500000
81500	500	15	14	33	26	120	20.375000	81.500000
82000	250	1	0	48	81	120	20.500000	82.000000
82000	250	1	0	48	86	120	20.500000	82.000000
82000	2000	2	1	48	62	120	20.500000	82.000000
82000	2000	2	1	48	69	120	20.500000	82.000000
82000	2000	2	1	48	74	120	20.500000	82.000000
82000	2000	3	2	80	69	120	20.500000	82.000000
82000	2000	3	2	80	74	120	20.500000	82.000000
82000	2000	4	3	57	57	120	20.500000	82.000000
82000	500	10	9	16	36	100	20.500000	82.000000
82000	500	10	9	16	46	80	20.500000	82.000000
82000	500	13	12	29	50	120	20.500000	82.000000
82000	500	14	13	30	50	120	20.500000	82.000000
82000	500	15	14	33	38	120	20.500000	82.000000
82500	500	10	9	16	36	100	20.625000	82.500000
82500	500	13	12	29	38	120	20.625000	82.500000
82500	500	14	13	30	38	120	20.625000	82.500000
82500	500	15	14	33	26	120	20.625000	82.500000
83000	500	10	9	16	38	100	20.750000	83.000000
83000	500	10	9	16	46	80	20.750000	83.000000
83000	500	13	12	29	38	120	20.750000	83.000000
83000	500	14	13	30	38	120	20.750000	83.000000
83000	500	15	14	33	26	120	20.750000	83.000000
83500	250	1	0	48	81	120	20.875000	83.500000
83500	250	1	0	48	86	120	20.875000	83.500000
83500	500	10	9	16	36	100	20.875000	83.500000
83500	500	13	12	29	50	120	20.875000	83.500000
83500	500	14	13	30	50	120	20.875000	83.500000
83500	500	15	14	33	38	120	20.875000	83.500000
84000	2000	2	1	48	69	120	21.000000	84.000000
84000	2000	2	1	48	77	120	21.000000	84.000000
84000	2000	2	1	48	81	120	21.000000	84.000000
84000	2000	3	2	80	69	120	21.000000	84.000000
84000	2000	3	2	80	77	120	21.000000	84.000000
