95987500	1	1	81	0	1
96000000	1	3	62	60	1
96000000	1	3	65	60	1
96000000	1	3	70	60	1
96000000	1	1	79	80	1
96362500	1	1	79	0	1
96375000	1	1	77	80	1
96556250	1	1	77	0	1
96562500	1	1	74	80	1
96750000	1	3	65	0	1
96750000	1	3	62	0	1
96750000	1	3	70	0	1
96931250	1	1	74	0	1
96937500	1	1	81	80	1
97125000	1	3	70	60	1
97125000	1	3	62	60	1
97125000	1	3	65	60	1
97306250	1	1	81	0	1
97312500	1	1	79	80	1
97493750	1	1	79	0	1
97500000	1	3	62	0	1
97500000	1	3	65	0	1
97500000	1	3	70	0	1
97500000	1	3	52	60	1
97500000	1	3	55	60	1
97500000	1	3	60	60	1
97500000	1	1	79	80	1
97681250	1	1	79	0	1
97687500	1	1	77	80	1
98056250	1	1	77	0	1
98062500	1	1	74	80	1
98431250	1	1	74	0	1
98431250	1	1	77	80	1
98625000	1	3	52	0	1
98625000	1	3	55	0	1
98625000	1	3	60	0	1
98993750	1	1	77	0	1
99000000	1	3	57	66	1
99000000	1	3	62	66	1
99000000	1	3	65	66	1
99000000	1	1	77	80	1
100068750	1	3	65	0	1
100068750	1	3	57	0	1
100068750	1	3	62	0	1
100125000	1	3	57	67	1
100125000	1	3	62	67	1
100125000	1	3	65	67	1
100493750	1	1	77	0	1
100500000	1	3	57	67	1
101193750	1	3	57	0	1
101250000	1	3	62	68	1
101906250	1	3	62	0	1
101906250	1	3	65	0	1
101925000	1	3	57	0	1
101962500	1	3	62	0	1
101993750	1	1	76	80	1
102181250	1	1	76	0	1
102181250	1	1	77	80	1
